# Wordlist

# DATA
ID	DOCULECT	CONCEPT	VALUE	FORM	VARIANTS	NOTE
2694	Rahung	needle	pʰliː	pʰliː		
2695	Rupa	needle	pʰliː	pʰliː		
2696	Shergaon	needle	pʰliː	pʰliː		
#
2697	Khispi	negative prefix	ba-	ba-		
2698	Duhumbi	negative prefix	ba-	ba-		
2699	Khoina	negative prefix	bə- ~ by-	bə- 	 by-	Variants
2700	Jerigaon	negative prefix	bə- ~ by-	bə- 	 by-	Variants
2701	Khoitam	negative prefix	bə- ~ by-	bə- 	 by-	Variants
2702	Rahung	negative prefix	bə- ~ by-	bə- 	 by-	Variants
2703	Rupa	negative prefix	bɔ- ~ bi- ~ bə-	bɔ- 	 bi-  bə-	Variants
2704	Shergaon	negative prefix	bɔ- ~ bi- ~ bə-	bɔ- 	 bi-  bə-	Variants
#
2705	Khispi	nest, hive, womb	kʰɔp	kʰɔp		
2706	Duhumbi	nest, hive, womb	kʰɔp ~ kʰɔk	kʰɔp 	 kʰɔk	Variants
2707	Khoina	nest, hive, womb	kʰɔp ~ kʰɔk	kʰɔp 	 kʰɔk	Variants
2708	Jerigaon	nest, hive, womb	kʰɔk	kʰɔk		
2709	Khoitam	nest, hive, womb	kʰɔk	kʰɔk		
2710	Rahung	nest, hive, womb	kʰɔk	kʰɔk		
2711	Rupa	nest, hive, womb	kʰɔk	kʰɔk		
2712	Shergaon	nest, hive, womb	kʰɔk	kʰɔk		
#
2713	Khispi	net for fishing	ʨʰɔp	ʨʰɔp		
2714	Duhumbi	net for fishing	ʨʰɔp	ʨʰɔp		
2715	Khoina	net for fishing	ʦʰuk	ʦʰuk		
2719	Rupa	net for fishing	ʦʰuk ~ ʨʰuk	ʦʰuk 	 ʨʰuk	Variants
#
2721	Khispi	new	ɔ-han	ɔ-han		
2722	Duhumbi	new	ɔ-kʰɔn	ɔ-kʰɔn		
2723	Khoina	new	a-fɛn	a-fɛn		
2724	Jerigaon	new	ə-hɛn	ə-hɛn		
2725	Khoitam	new	a-fan	a-fan		
2726	Rahung	new	a-hɛn ~ ɛ-hɛn	a-hɛn 	 ɛ-hɛn	Variants
2727	Rupa	new	a-fan ~ ɔ-fan	a-fan 	 ɔ-fan	Variants
2728	Shergaon	new	u-fan	u-fan		
#
2729	Khispi	night	nam-pʰɔŋ	nam-pʰɔŋ		
2730	Duhumbi	night	nam-pʰɔŋ	nam-pʰɔŋ		
2731	Khoina	night	na-pʰuŋ	na-pʰuŋ		
2733	Khoitam	night	nə-pʰuŋ	nə-pʰuŋ		
2734	Rahung	night	nə-pʰuŋ	nə-pʰuŋ		
2735	Rupa	night	nə-pʰuŋ ~ nə-pʰuː	nə-pʰuŋ 	 nə-pʰuː	Variants
2736	Shergaon	night	nə-pʰuŋ	nə-pʰuŋ		
#
2737	Khispi	nine	tʰi-kʰu	tʰi-kʰu		
2738	Duhumbi	nine	tʰi-kʰu	tʰi-kʰu		
2739	Khoina	nine	dy-kʰyː(j)	dy-kʰyː		
2740	Jerigaon	nine	tʰ-kʰyː	tʰ-kʰyː		
2741	Khoitam	nine	tʰə-kʰyː ~ tʰɛk-kʰyː	tʰə-kʰyː 	 tʰɛk-kʰyː	Variants
2742	Rahung	nine	tʰɛk-kʰyː	tʰɛk-kʰyː		
2743	Rupa	nine	də-kʰyː	də-kʰyː		
2744	Shergaon	nine	də-kʰyː	də-kʰyː		
#
2745	Khispi	nomen agentis	-kʰɛn	-kʰɛn		
2746	Duhumbi	nomen agentis	-kʰɛn	-kʰɛn		
2747	Khoina	nomen agentis	-kʰɛn	-kʰɛn		
2748	Jerigaon	nomen agentis	-kʰɛn	-kʰɛn		
2749	Khoitam	nomen agentis	-kʰan	-kʰan		
2750	Rahung	nomen agentis	-kʰɛn	-kʰɛn		
2751	Rupa	nomen agentis	-kʰan	-kʰan		
2752	Shergaon	nomen agentis	-kʰan	-kʰan		
#
2753	Khispi	nominaliser	-ba ~ -pa	-ba 	 -pa	Variants
2754	Duhumbi	nominaliser	-ba ~ -pa	-ba 	 -pa	Variants
2756	Jerigaon	nominaliser	-ba	-ba		
2758	Rahung	nominaliser	-ba	-ba		
#
2761	Khispi	noon	buɕ-tan	buɕ-tan		
2762	Duhumbi	noon	bis-tan ~ bus-tan	bis-tan 	 bus-tan	Variants
2763	Khoina	noon	ha-tɐ̃ː	ha-tɐ̃ː		
2764	Jerigaon	noon	ha-tɐ̃ː	ha-tɐ̃ː		
2765	Khoitam	noon	ha-tɔ̃ː	ha-tɔ̃ː		
2766	Rahung	noon	ha-tɔ̃ː	ha-tɔ̃ː		
2767	Rupa	noon	ha-tɔ̃ː	ha-tɔ̃ː		
2768	Shergaon	noon	ha-tɔ̃ː	ha-tɔ̃ː		
#
2769	Khispi	nose	hɛm-pʰɔŋ	hɛm-pʰɔŋ		
2770	Duhumbi	nose	hɛm-pʰɔŋ	hɛm-pʰɔŋ		
2771	Khoina	nose	nə-pʰuŋ	nə-pʰuŋ		
2772	Jerigaon	nose	nə-pʰuŋ	nə-pʰuŋ		
2773	Khoitam	nose	nu-pʰuŋ ~ nə-pʰuŋ	nu-pʰuŋ 	 nə-pʰuŋ	Variants
2774	Rahung	nose	ma-pʰuŋ	ma-pʰuŋ		
2775	Rupa	nose	lə-pʰuŋ ~ nə-pʰuŋ	lə-pʰuŋ 	 nə-pʰuŋ	Variants
2776	Shergaon	nose	nə-pʰuŋ	nə-pʰuŋ		
#
2781	Khoitam	oil	tʰoː	tʰoː		
2782	Rahung	oil	tʰoː	tʰoː		
2783	Rupa	oil	tʰoː	tʰoː		
2784	Shergaon	oil	tʰoː	tʰoː		
#
2785	Khispi	okay	aj ~ eː	aj 	 eː	Variants
2786	Duhumbi	okay	aj	aj		
2788	Jerigaon	okay	ɐː	ɐː		
2789	Khoitam	okay	ɔː	ɔː		
2790	Rahung	okay	ɔː	ɔː		
#
2793	Khispi	old	ɔ-mɛn	ɔ-mɛn		
2794	Duhumbi	old	ɔ-mɛn	ɔ-mɛn		
2795	Khoina	old	a-mɛn	a-mɛn		
2796	Jerigaon	old	a-mɛn	a-mɛn		
2797	Khoitam	old	a-man	a-man		
2798	Rahung	old	a-mɛn ~ ɛ-mɛn	a-mɛn 	 ɛ-mɛn	Variants
2799	Rupa	old	a-man	a-man		
2800	Shergaon	old	a-man	a-man		
#
2801	Khispi	one	hin	hin		
2802	Duhumbi	one	hin	hin		
2803	Khoina	one	hɛn	hɛn		
2804	Jerigaon	one	hɛn	hɛn		
2805	Khoitam	one	han	han		
2806	Rahung	one	hɛn	hɛn		
2807	Rupa	one	han	han		
2808	Shergaon	one	han	han		
#
2809	Khispi	other	bi	bi		
2810	Duhumbi	other	bi	bi		
2811	Khoina	other	ʥi	ʥi		
2812	Jerigaon	other	ʥi	ʥi		
2813	Khoitam	other	ʥi	ʥi		
2814	Rahung	other	ʥi	ʥi		
2815	Rupa	other	ʥi	ʥi		
2816	Shergaon	other	ʥi	ʥi		
2819	Khoina	other	a-ga	a-ga		
2820	Jerigaon	other	a-ʥiː ~ a-ga	a-ʥiː 	 a-ga	Variants
2821	Khoitam	other	a-byː ~ a-biː	a-byː 	 a-biː	Variants
2822	Rahung	other	a-byː	a-byː		
2823	Rupa	other	ə-bɛː	ə-bɛː		
#
2827	Khoina	otter	nə-mɐk	nə-mɐk		
2828	Jerigaon	otter	ny-mak ~ nə-mak	ny-mak 	 nə-mak	Variants
2829	Khoitam	otter	ny-mak	ny-mak		
2830	Rahung	otter	ny-mak ~ ni-mak	ny-mak 	 ni-mak	Variants
2831	Rupa	otter	ɲə-mak ~ ɲy-mak	ɲə-mak 	 ɲy-mak	Variants
2832	Shergaon	otter	ɲu-mak	ɲu-mak		
#
2835	Khoina	outside	a-fũː-rɔ	a-fũː-rɔ		
2836	Jerigaon	outside	a-hɔ̃ː(ŋ)	a-hɔ̃ː		
2837	Khoitam	outside	a-hũː(ŋ)	a-hũː		
2838	Rahung	outside	u-hũː(ŋ)	u-hũː		
2839	Rupa	outside	a-hũː(ŋ)-gɔ	a-hũː-gɔ		
2840	Shergaon	outside	ɔ-hɔ̃ː	ɔ-hɔ̃ː		
#
2841	Khispi	palm, sole1	pʰa-la	pʰa-la		
2842	Duhumbi	palm, sole1	pʰa-ɹa	pʰa-ɹa		
2845	Khoitam	palm, sole1	ik-par	ik-par		
2846	Rahung	palm, sole1	ik-par	ik-par		
2847	Rupa	palm, sole1	la ʦa-par	la ʦa-par		
2848	Shergaon	palm, sole1	ik-par	ik-par		
#
2851	Khoina	palm, sole2	ik-tʰɔ̃ː	ik-tʰɔ̃ː		
2852	Jerigaon	palm, sole2	ik-tʰɔ̃ː(ŋ)	ik-tʰɔ̃ː		
2855	Rupa	palm, sole2	ik-tʰũː(ŋ)	ik-tʰũː		
#
2859	Khoina	pangolin	ry-wøːʰ	ry-wøːʰ		
2861	Khoitam	pangolin	sy-wɛːʰ	sy-wɛːʰ		
2862	Rahung	pangolin	su-wɛːʰ	su-wɛːʰ		
#
2866	Duhumbi	partridge	kam-kɔw	kam-kɔw		
2868	Jerigaon	partridge	hu-kʰøː	hu-kʰøː		
2869	Khoitam	partridge	f-kʰøː	f-kʰøː		
2870	Rahung	partridge	mɔ-kʰøː	mɔ-kʰøː		
2872	Shergaon	partridge	kʰɔj-kʰɔj-ma	kʰɔj-kʰɔj-ma		
#
2873	Khispi	path, road	hu-ma	hu-ma		
2874	Duhumbi	path, road	hu-ma	hu-ma		
2875	Khoina	path, road	ham	ham		
2876	Jerigaon	path, road	ha-mu ~ lə-mu	ha-mu 	 lə-mu	Variants
2877	Khoitam	path, road	lym	lym		
2878	Rahung	path, road	lum ~ lym	lum 	 lym	Variants
2879	Rupa	path, road	nə-mu ~ lə-mu	nə-mu 	 lə-mu	Variants
2880	Shergaon	path, road	lə-mu	lə-mu		
#
2881	Khispi	patient marker	-ɲi	-ɲi		
2882	Duhumbi	patient marker	-ɲi	-ɲi		
2883	Khoina	patient marker	-ɲiː	-ɲiː		
2885	Khoitam	patient marker	-niː	-niː		
2886	Rahung	patient marker	-niː	-niː		
2887	Rupa	patient marker	-jiː ~ -iː	-jiː 	 -iː	Variants
#
2889	Khispi	peas	(ʥam) pʰo-bin	pʰo-bin		
2890	Duhumbi	peas	(ʥam) pʰop-liŋ	pʰop-liŋ		
2891	Khoina	peas	(pʰuk) pʰɔŋ-ba	pʰɔŋ-ba		
2892	Jerigaon	peas	(pʰuk) pʰɔŋ-ba	pʰɔŋ-ba		
2893	Khoitam	peas	(pʰuk) pʰɔm-bɛ	pʰɔm-bɛ		
2894	Rahung	peas	(pʰuk) pʰam-bɛ	pʰam-bɛ		
2895	Rupa	peas	(pʰuk) pʰam-pʰla	pʰam-pʰla		
2896	Shergaon	peas	(suk) pʰam-pʰla	pʰam-pʰla		
#
2897	Khispi	penis	lak	lak		
2898	Duhumbi	penis	lak	lak		
2899	Khoina	penis	lɐk	lɐk		
2900	Jerigaon	penis	lak	lak		
2901	Khoitam	penis	lak	lak		
2902	Rahung	penis	lak	lak		
2903	Rupa	penis	lak	lak		
2904	Shergaon	penis	lak	lak		
#
2907	Khoina	pheasant, kalij	fə-tʂʰajk	fə-tʂʰajk		
2908	Jerigaon	pheasant, kalij	hu-ʨʰɛk	hu-ʨʰɛk		
2909	Khoitam	pheasant, kalij	f-ʨʰɛk	f-ʨʰɛk		
2910	Rahung	pheasant, kalij	pʰə-ʨʰɛk	pʰə-ʨʰɛk		
2911	Rupa	pheasant, kalij	bə-kʰɛk	bə-kʰɛk		
2912	Shergaon	pheasant, kalij	bə-kʰɛk	bə-kʰɛk		
#
2914	Duhumbi	pheasant, tragopan	bap	bap		
2916	Jerigaon	pheasant, tragopan	hu-ba	hu-ba		
2917	Khoitam	pheasant, tragopan	hu-bɔ	hu-bɔ		
2919	Rupa	pheasant, tragopan	hu-bɔ	hu-bɔ		
2920	Shergaon	pheasant, tragopan	bap	bap		
#
2921	Khispi	pig	ɕa-bak	ɕa-bak		
2922	Duhumbi	pig	ɕa-bak	ɕa-bak		
2923	Khoina	pig	ʂu-wɐk	ʂu-wɐk		
2924	Jerigaon	pig	s-wak ~ sə-wak	s-wak 	 sə-wak	Variants
2925	Khoitam	pig	su-wak	su-wak		
2926	Rahung	pig	su-wak	su-wak		
2927	Rupa	pig	su-wak	su-wak		
2928	Shergaon	pig	su-wak	su-wak		
#
2929	Khispi	pillow	kʰum-u	kʰum-u		
2930	Duhumbi	pillow	kʰu-kʰum	kʰu-kʰum		
2931	Khoina	pillow	ʂaŋ-kʰɔn ~ ʂaŋ-kʰøn	ʂaŋ-kʰɔn 	 ʂaŋ-kʰøn	Variants
2932	Jerigaon	pillow	sa-kʰøn	sa-kʰøn		
2933	Khoitam	pillow	saŋ-kʰɔm	saŋ-kʰɔm		
2934	Rahung	pillow	saŋ-kʰɔm ~ saŋ-kʰøm	saŋ-kʰɔm 	 saŋ-kʰøm	Variants
2935	Rupa	pillow	s-kɔm	s-kɔm		
2936	Shergaon	pillow	s-kɔm	s-kɔm		
#
2937	Khispi	pinch	ʦik	ʦik		
2938	Duhumbi	pinch	ʦik	ʦik		
2939	Khoina	pinch	ʦik	ʦik		
2941	Khoitam	pinch	ʨik	ʨik		
2942	Rahung	pinch	ʨik	ʨik		
2943	Rupa	pinch	ʦik	ʦik		
#
2945	Khispi	pine kindle	bi-ʦi	bi-ʦi		
2946	Duhumbi	pine kindle	bɛj-ʦi	bɛj-ʦi		
2947	Khoina	pine kindle	ba-ʦi	ba-ʦi		
2948	Jerigaon	pine kindle	ba-ʨi	ba-ʨi		
2949	Khoitam	pine kindle	ba-ʨi	ba-ʨi		
2950	Rahung	pine kindle	ba-ʨi	ba-ʨi		
2951	Rupa	pine kindle	baː bə-ʦi	baː bə-ʦi		
2952	Shergaon	pine kindle	bap-ʨi	bap-ʨi		
#
2953	Khispi	plait	pʰa	pʰa		
2954	Duhumbi	plait	pʰa	pʰa		
2955	Khoina	plait	pʰla (kam-ziŋ)	pʰla		
2956	Jerigaon	plait	pʰɛˀ	pʰɛˀ		
2957	Khoitam	plait	pʰuː	pʰuː		
2959	Rupa	plait	pʰuː ~ pʰlaː	pʰuː 	 pʰlaː	Variants
#
2961	Khispi	plant  (vt)	haj	haj		
2962	Duhumbi	plant  (vt)	haj	haj		
2963	Khoina	plant  (vt)	hɐː	hɐː		
2965	Khoitam	plant  (vt)	lɔː	lɔː		
2966	Rahung	plant  (vt)	lɔː	lɔː		
2967	Rupa	plant  (vt)	lɔ̅	lɔ̅		
#
2969	Khispi	play	lej	lej		
2970	Duhumbi	play	lɛj	lɛj		
2971	Khoina	play	lɐː	lɐː		
2972	Jerigaon	play	mɛŋ ~ jɛŋ	mɛŋ 	 jɛŋ	Variants
2973	Khoitam	play	jɛŋ	jɛŋ		
2974	Rahung	play	jɛŋ	jɛŋ		
2975	Rupa	play	loː	loː		
2976	Shergaon	play	loː	loː		
#
2977	Khispi	plough (v)	wuj	wuj		
2978	Duhumbi	plough (v)	wɔj	wɔj		
2979	Khoina	plough (v)	wɐː	wɐː		
2981	Khoitam	plough (v)	wɔː	wɔː		
2982	Rahung	plough (v)	wɔː	wɔː		
2983	Rupa	plough (v)	woː	woː		
#
2985	Khispi	plural	-tʰe	-tʰe		
2986	Duhumbi	plural	-tʰeˀ	-tʰeˀ		
2987	Khoina	plural	-tʰik	-tʰik		
2988	Jerigaon	plural	-tʰik	-tʰik		
2989	Khoitam	plural	-tʰɛk	-tʰɛk		
2990	Rahung	plural	-tʰɛk	-tʰɛk		
2991	Rupa	plural	-tʰiː	-tʰiː		
#
2993	Khispi	poison	duk	duk		
2994	Duhumbi	poison	duk ~ dup	duk 	 dup	Variants
2995	Khoina	poison	dyk	dyk		
2996	Jerigaon	poison	dyk	dyk		
2997	Khoitam	poison	dyk	dyk		
2998	Rahung	poison	dyk	dyk		
2999	Rupa	poison	dyk	dyk		
3000	Shergaon	poison	duk	duk		
#
3001	Khispi	porcupine	ɕa-bi	ɕa-bi		
3002	Duhumbi	porcupine	ɕa-bɛj	ɕa-bɛj		
3003	Khoina	porcupine	ʂu-bɐʰ	ʂu-bɐʰ		
3004	Jerigaon	porcupine	su-bɐʰ	su-bɐʰ		
3005	Khoitam	porcupine	zu-bɔʰ	zu-bɔʰ		
3006	Rahung	porcupine	sə-bɔʰ ~ su-bɔʰ	sə-bɔʰ 	 su-bɔʰ	Variants
3007	Rupa	porcupine	sə-bɔ	sə-bɔ		
3008	Shergaon	porcupine	sə-bɔ	sə-bɔ		
#
3010	Duhumbi	potato-bean	mɛn	mɛn		
3013	Khoitam	potato-bean	man	man		
3015	Rupa	potato-bean	man	man		
#
3017	Khispi	pour	huk	huk		
3018	Duhumbi	pour	huk	huk		
3023	Rupa	pour	lyk	lyk		
3024	Shergaon	pour	luk	luk		
#
3025	Khispi	present	-de	-de		
3026	Duhumbi	present	-deˀ	-deˀ		
3027	Khoina	present	-di	-di		
#
3033	Khispi	prohibitive prefix	tʰa-	tʰa-		
3034	Duhumbi	prohibitive prefix	tʰa-	tʰa-		
3036	Jerigaon	prohibitive prefix	tʰə-	tʰə-		
3037	Khoitam	prohibitive prefix	tʰə-	tʰə-		
3038	Rahung	prohibitive prefix	tʰə-	tʰə-		
3039	Rupa	prohibitive prefix	də-	də-		
3040	Shergaon	prohibitive prefix	də-	də-		
#
3041	Khispi	pull1	kʰɛŋ	kʰɛŋ		
3042	Duhumbi	pull1	kʰjɛŋ	kʰjɛŋ		
3046	Rahung	pull1	ʨʰɛŋ	ʨʰɛŋ		
3047	Rupa	pull1	kʰɛŋ	kʰɛŋ		
3048	Shergaon	pull1	kʰɛŋ	kʰɛŋ		
#
3051	Khoina	pull2	giː	giː		
3052	Jerigaon	pull2	giː	giː		
3053	Khoitam	pull2	giː	giː		
3054	Rahung	pull2	giː	giː		
#
3057	Khispi	pulse	ɕak-pu	ɕak-pu		
3058	Duhumbi	pulse	ɕak-pu	ɕak-pu		
3059	Khoina	pulse	ɕɐk-pyː	ɕɐk-pyː		
3060	Jerigaon	pulse	sak-pyː	sak-pyː		
3061	Khoitam	pulse	sak-pyː	sak-pyː		
3062	Rahung	pulse	sak-pyː	sak-pyː		
3063	Rupa	pulse	sak-pyː/-p-́ː	sak-pyː/-p-́ː		
3064	Shergaon	pulse	sak-piː	sak-piː		
#
3065	Khispi	pumpkin	buŋ-ɕa	buŋ-ɕa		
3066	Duhumbi	pumpkin	brum-ɕa	brum-ɕa		
3067	Khoina	pumpkin	ma-pʰluŋ	ma-pʰluŋ		
3068	Jerigaon	pumpkin	ma-pʰluŋ	ma-pʰluŋ		
3069	Khoitam	pumpkin	ma-pʰluŋ	ma-pʰluŋ		
3070	Rahung	pumpkin	ma-pʰluŋ	ma-pʰluŋ		
3071	Rupa	pumpkin	buŋ-glɔ̃ ~ buŋ-blɔ̃	buŋ-glɔ̃ 	 buŋ-blɔ̃	Variants
3072	Shergaon	pumpkin	brum-sɔː	brum-sɔː		
#
3081	Khispi	pus	haj	haj		
3082	Duhumbi	pus	haj	haj		
3083	Khoina	pus	a-nɐ̃̅	a-nɐ̃̅		
3084	Jerigaon	pus	a-nɐ̃̅ʰ	a-nɐ̃̅ʰ		
3085	Khoitam	pus	a-nɔ̅̃ʰ	a-nɔ̅̃ʰ		
3086	Rahung	pus	a-nɔ̃̅ʰ	a-nɔ̃̅ʰ		
3087	Rupa	pus	a-nɔ̅ ~ ɔ-nɔ̅	a-nɔ̅ 	 ɔ-nɔ̅	Variants
3088	Shergaon	pus	a-nɔ̅	a-nɔ̅		
#
3089	Khispi	push	du	du		
3090	Duhumbi	push	du	du		
3091	Khoina	push	ryː(j)	ryː		
3092	Jerigaon	push	ryː	ryː		
3093	Khoitam	push	ryː	ryː		
3094	Rahung	push	ryː	ryː		
3095	Rupa	push	ryː	ryː		
3096	Shergaon	push	ryː	ryː		
#
3098	Duhumbi	put	ʨɔj	ʨɔj		
3099	Khoina	put	ʦʰɐʰ	ʦʰɐʰ		
3100	Jerigaon	put	ʨʰɐʰ	ʨʰɐʰ		
3101	Khoitam	put	ʨʰɔʰ	ʨʰɔʰ		
3102	Rahung	put	ʨʰɔʰ	ʨʰɔʰ		
3103	Rupa	put	ʨʰɔʰ	ʨʰɔʰ		
3104	Shergaon	put	ʨʰɔʰ	ʨʰɔʰ		
#
3105	Khispi	quarrel (v)	aj ɕɔŋ	aj ɕɔŋ		
3106	Duhumbi	quarrel (v)	aj ɕɔŋ	aj ɕɔŋ		
3107	Khoina	quarrel (v)	ja iː	ja iː		
3108	Jerigaon	quarrel (v)	jɛˀ ḭː ~ aˀ ḭː	jɛˀ ḭː 	 aˀ ḭː	Variants
3109	Khoitam	quarrel (v)	jɛˀ ḭː	jɛˀ ḭː		
3110	Rahung	quarrel (v)	jɛˀ ḭː	jɛˀ ḭː		
3111	Rupa	quarrel (v)	ja di	ja di		
#
3113	Khispi	question	ja	ja		
3114	Duhumbi	question	ja	ja		
3117	Khoitam	question	ja ~ a	ja 	 a	Variants
3118	Rahung	question	ja ~ a	ja 	 a	Variants
3119	Rupa	question	ja ~ a	ja 	 a	Variants
#
3121	Khispi	quiver	li-ʑi-bi	li-ʑi-bi		
3122	Duhumbi	quiver	ʑip-li	ʑip-li		
3123	Khoina	quiver	ʐi	ʐi		
3124	Jerigaon	quiver	zi	zi		
3125	Khoitam	quiver	zi	zi		
3126	Rahung	quiver	zi	zi		
3127	Rupa	quiver	zə-zy ~ zi	zə-zy 	 zi	Variants
3128	Shergaon	quiver	zi-li	zi-li		
#
3129	Khispi	radish	mu-la	mu-la		
3130	Duhumbi	radish	mu-la	mu-la		
3131	Khoina	radish	ma-luː	ma-luː		
3132	Jerigaon	radish	mə-luː	mə-luː		
3133	Khoitam	radish	mə-luː	mə-luː		
3134	Rahung	radish	mə-luː	mə-luː		
3135	Rupa	radish	mə-luː	mə-luː		
3136	Shergaon	radish	mu-luː	mu-luː		
#
3146	Duhumbi	rain (n)	nam-ʦʰa	nam-ʦʰa		
3147	Khoina	rain (n)	na-ʦʰuː	na-ʦʰuː		
3148	Jerigaon	rain (n)	nə-ʨʰuː	nə-ʨʰuː		
3149	Khoitam	rain (n)	nə-ʨʰuː	nə-ʨʰuː		
3150	Rahung	rain (n)	pʰ-ʨʰuː	pʰ-ʨʰuː		
3151	Rupa	rain (n)	nə-ʦʰoː ~ nə-ʦʰuː	nə-ʦʰoː 	 nə-ʦʰuː	Variants
#
3155	Khoina	rainbow	paː-hu	paː-hu		
3156	Jerigaon	rainbow	pʰaŋ-lu	pʰaŋ-lu		
3157	Khoitam	rainbow	pʰaŋ-lu	pʰaŋ-lu		
3158	Rahung	rainbow	pʰaŋ-ruŋ	pʰaŋ-ruŋ		
3159	Rupa	rainbow	pʰaŋ-kʰ- lũ(ŋ) ~ pʰaŋ-kʰə-lu	pʰaŋ-kʰ- lũ 	 pʰaŋ-kʰə-lu	Variants
3160	Shergaon	rainbow	pʰaŋ-kʰə-lu	pʰaŋ-kʰə-lu		
#
3162	Duhumbi	reap	ram	ram		
3165	Khoitam	reap	rũː(ŋ)	rũː		
3166	Rahung	reap	rũː(ŋ)	rũː		
3167	Rupa	reap	rũː(ŋ)	rũː		
#
3169	Khispi	recognise	is	is		
3170	Duhumbi	recognise	is	is		
3171	Khoina	recognise	ɛ̃ˀ	ɛ̃ˀ		
3173	Khoitam	recognise	ĩˀ	ĩˀ		
3174	Rahung	recognise	ĩˀ	ĩˀ		
3175	Rupa	recognise	ɛ̃ˀ	ɛ̃ˀ		
#
3177	Khispi	red	ɔ--hɛk	ɔ--hɛk		
3178	Duhumbi	red	ɔ-hjɛk ~ ɔ-kʰjɛk	ɔ-hjɛk 	 ɔ-kʰjɛk	Variants
3179	Khoina	red	a-xajk	a-xajk		
3180	Jerigaon	red	ə-hɛk ~ a-hɛk	ə-hɛk 	 a-hɛk	Variants
3181	Khoitam	red	ə-hɛk ~ a-hɛk	ə-hɛk 	 a-hɛk	Variants
3182	Rahung	red	ə-hɛk	ə-hɛk		
3183	Rupa	red	ə-hɛk	ə-hɛk		
3184	Shergaon	red	ə-hɛk	ə-hɛk		
#
3185	Khispi	reflexive marker	-bi	-bi		
3186	Duhumbi	reflexive marker	-bi	-bi		
3187	Khoina	reflexive marker	-ʥi	-ʥi		
3188	Jerigaon	reflexive marker	-ʥi	-ʥi		
3189	Khoitam	reflexive marker	-ʥi	-ʥi		
3190	Rahung	reflexive marker	-ʥi	-ʥi		
3191	Rupa	reflexive marker	-ʥi	-ʥi		
3192	Shergaon	reflexive marker	-ʥi	-ʥi		
#
3193	Khispi	rest (n)	ɕɔk	ɕɔk		
3194	Duhumbi	rest (n)	ɕɔk	ɕɔk		
3195	Khoina	rest (n)	a-ʨyk	a-ʨyk		
3197	Khoitam	rest (n)	a-ʨʰɔ̃ː	a-ʨʰɔ̃ː		
3198	Rahung	rest (n)	ʨʰɔ̃ː	ʨʰɔ̃ː		
3199	Rupa	rest (n)	do-ʨʰɔk	do-ʨʰɔk		
#
3201	Khispi	rib	ɕi-ki-liŋ	ɕi-ki-liŋ		
3204	Jerigaon	rib	hə-rɛ̃ĩː	hə-rɛ̃ĩː		
3205	Khoitam	rib	hə-rĩː	hə-rĩː		
3206	Rahung	rib	hə-rĩː	hə-rĩː		
3207	Rupa	rib	ha-rɛ̃ː ~ hə-rɛ̃ː	ha-rɛ̃ː 	 hə-rɛ̃ː	Variants
3208	Shergaon	rib	hə-rɛŋ	hə-rɛŋ		
#
3211	Khoina	rice, husked	ʦʰuː	ʦʰuː		
3212	Jerigaon	rice, husked	ʨʰuː	ʨʰuː		
3213	Khoitam	rice, husked	ʨʰuː	ʨʰuː		
3214	Rahung	rice, husked	ʨʰuː	ʨʰuː		
#
3217	Khispi	rice, unhusked, paddy	ni-ɕi	ni-ɕi		
3218	Duhumbi	rice, unhusked, paddy	ni-ɕi	ni-ɕi		
3220	Jerigaon	rice, unhusked, paddy	a-seː	a-seː		
3221	Khoitam	rice, unhusked, paddy	nə-seː	nə-seː		
3223	Rupa	rice, unhusked, paddy	nə-seː	nə-seː		
3224	Shergaon	rice, unhusked, paddy	ni-seː	ni-seː		
#
3225	Khispi	ride, mount	il	il		
3226	Duhumbi	ride, mount	ir	ir		
3231	Rupa	ride, mount	ɛ̃ː(n)	ɛ̃ː		
#
3233	Khispi	right	u-ɕu	u-ɕu		
3234	Duhumbi	right	u-ɕu	u-ɕu		
3235	Khoina	right	a-ʦɐ̃ː	a-ʦɐ̃ː		
3236	Jerigaon	right	a-ʨɐ̃ː	a-ʨɐ̃ː		
3237	Khoitam	right	a-ʨɔ̃ː	a-ʨɔ̃ː		
3238	Rahung	right	ʨɔ̃ː	ʨɔ̃ː		
3239	Rupa	right	a-ʦɔ̃ː	a-ʦɔ̃ː		
3240	Shergaon	right	a-ʨɔ̃ː	a-ʨɔ̃ː		
#
3241	Khispi	ripe	jɔm-ba	jɔm-ba		
3242	Duhumbi	ripe	jɔm-ba	jɔm-ba		
3243	Khoina	ripe	a-juŋ	a-juŋ		
3244	Jerigaon	ripe	juŋ-ba	juŋ-ba		
3245	Khoitam	ripe	a-juŋ	a-juŋ		
3246	Rahung	ripe	juŋ-ba	juŋ-ba		
3247	Rupa	ripe	juŋ-ba	juŋ-ba		
3248	Shergaon	ripe	a-juŋ	a-juŋ		
#
3249	Khispi	roof	wam-ʨʰa	wam-ʨʰa		
3250	Duhumbi	roof	wam-ʨʰa	wam-ʨʰa		
3251	Khoina	roof	jam ʦʰɔ̃ː(ŋ)	jam ʦʰɔ̃ː		
3252	Jerigaon	roof	v	v		
3253	Khoitam	roof	nam bə-ʨʰũː	nam bə-ʨʰũː		
3254	Rahung	roof	jam-ʨʰũː(ŋ)	jam-ʨʰũː		
